Virginia,Chesapeake city,222209
Virginia,Colonial Heights city,17413
Virginia,Covington city,5954
Virginia,Danville city,43059
Virginia,Emporia city,5927
Virginia,Fairfax city,22542
Virginia,Falls Church city,12289
Virginia,Franklin city,8580
Virginia,Fredericksburg city,24023
Virginia,Galax city,6989
Virginia,Hampton city,137510
Virginia,Harrisonburg city,48907
Virginia,Hopewell city,22591
Virginia,Lexington city,7038
Virginia,Lynchburg city,75608
Virginia,Manassas city,37839
Virginia,Manassas Park city,14241
Virginia,Martinsville city,13821
Virginia,Newport News city,180911
Virginia,Norfolk city,242831
Virginia,Norton city,3951
Virginia,Petersburg city,32420
Virginia,Poquoson city,12157
Virginia,Portsmouth city,95535
Virginia,Radford city,16408
Virginia,Richmond city,204175
Virginia,Roanoke city,96919
Virginia,Salem city,24848
Virginia,Staunton city,23746
Virginia,Suffolk city,84596
Virginia,Virginia Beach city,437966
Virginia,Waynesboro city,21020
Virginia,Williamsburg city,13673
Virginia,Winchester city,26201
Washington,Adams County,18728
Washington,Asotin County,21623
Washington,Benton County,175177
Washington,Chelan County,72456
Washington,Clallam County,71404
Washington,Clark County,425363
Washington,Columbia County,4078
Washington,Cowlitz County,102410
Washington,Douglas County,38431
Washington,Ferry County,7551
Washington,Franklin County,78163
Washington,Garfield County,2266
Washington,Grant County,89120
Washington,Grays Harbor County,72797
Washington,Island County,78506
Washington,Jefferson County,29872
Washington,King County,1931256
Washington,Kitsap County,251133
Washington,Kittitas County,40909
Washington,Klickitat County,20318
Washington,Lewis County,75455
Washington,Lincoln County,10570
Washington,Mason County,60699
Washington,Okanogan County,41120
Washington,Pacific County,20920
Washington,Pend Oreille County,13001
Washington,Pierce County,795229
Washington,San Juan County,15769
Washington,Skagit County,116901
Washington,Skamania County,11066
Washington,Snohomish County,713330
Washington,Spokane County,471221
Washington,Stevens County,43531
Washington,Thurston County,252264
Washington,Wahkiakum County,3978
Washington,Walla Walla County,58781
Washington,Whatcom County,201140
Washington,Whitman County,44776
Washington,Yakima County,243231
West Virginia,West Virginia,1853011
West Virginia,Barbour County,16589
West Virginia,Berkeley County,104172
West Virginia,Boone County,24627
West Virginia,Braxton County,14519
West Virginia,Brooke County,24071
West Virginia,Cabell County,96316
West Virginia,Calhoun County,7627
West Virginia,Clay County,9386
West Virginia,Doddridge County,8198
West Virginia,Fayette County,46039
West Virginia,Gilmer County,8697
West Virginia,Grant County,11937
West Virginia,Greenbrier County,35480
West Virginia,Hampshire County,23964
West Virginia,Hancock County,30675
West Virginia,Hardy County,14025
West Virginia,Harrison County,69108
West Virginia,Jackson County,29211
West Virginia,Jefferson County,53488
West Virginia,Kanawha County,193058
West Virginia,Lewis County,16372
West Virginia,Lincoln County,21720
West Virginia,Logan County,36745
West Virginia,McDowell County,22111
West Virginia,Marion County,56418
West Virginia,Marshall County,33107
West Virginia,Mason County,27326
West Virginia,Mercer County,62267
West Virginia,Mineral County,28212
West Virginia,Mingo County,26834
West Virginia,Monongalia County,96189
West Virginia,Monroe County,13500
West Virginia,Morgan County,17541
West Virginia,Nicholas County,26233
West Virginia,Ohio County,44442
West Virginia,Pendleton County,7695
West Virginia,Pleasants County,7605
West Virginia,Pocahontas County,8722
West Virginia,Preston County,33520
West Virginia,Putnam County,55508
West Virginia,Raleigh County,78862
West Virginia,Randolph County,29405
West Virginia,Ritchie County,10449
West Virginia,Roane County,14926
West Virginia,Summers County,13927
West Virginia,Taylor County,16890
West Virginia,Tucker County,7141
West Virginia,Tyler County,9211
West Virginia,Upshur County,24254
West Virginia,Wayne County,42484
West Virginia,Webster County,9154
West Virginia,Wetzel County,16580
West Virginia,Wirt County,5717
West Virginia,Wood County,86956
West Virginia,Wyoming County,23801
Wisconsin,Adams County,20875
Wisconsin,Ashland County,16157
Wisconsin,Barron County,45870
Wisconsin,Bayfield County,15014
Wisconsin,Brown County,248007
Wisconsin,Buffalo County,13587
Wisconsin,Burnett County,15457
Wisconsin,Calumet County,48971
Wisconsin,Chippewa County,62505
Wisconsin,Clark County,34691
Wisconsin,Columbia County,56833
Wisconsin,Crawford County,16644
Wisconsin,Dane County,488075
Wisconsin,Dodge County,88761
Wisconsin,Door County,27785
Wisconsin,Douglas County,44159
Wisconsin,Dunn County,43857
Wisconsin,Eau Claire County,98885
Wisconsin,Florence County,4423
Wisconsin,Fond du Lac County,101633
Wisconsin,Forest County,9304
Wisconsin,Grant County,51208
Wisconsin,Green County,36842
Wisconsin,Green Lake County,19051
Wisconsin,Iowa County,23687
Wisconsin,Iron County,5916
Wisconsin,Jackson County,20441
Wisconsin,Jefferson County,83681
Wisconsin,Juneau County,26664
Wisconsin,Kenosha County,166426
Wisconsin,Kewaunee County,20574
Wisconsin,La Crosse County,114638
Wisconsin,Lafayette County,16836
Wisconsin,Langlade County,19977
Wisconsin,Lincoln County,28743
Wisconsin,Manitowoc County,81442
Wisconsin,Marathon County,134063
Wisconsin,Marinette County,41749
Wisconsin,Marquette County,15404
Wisconsin,Menominee County,4232
Wisconsin,Milwaukee County,947736
Wisconsin,Monroe County,44675
Wisconsin,Oconto County,37660
Wisconsin,Oneida County,35998
Wisconsin,Outagamie County,176695
Wisconsin,Ozaukee County,86395
Wisconsin,Pepin County,7469
Wisconsin,Pierce County,41019
Wisconsin,Polk County,44205
Wisconsin,Portage County,70019
Wisconsin,Price County,14159
Wisconsin,Racine County,195428
Wisconsin,Richland County,18021
Wisconsin,Rock County,160331
Wisconsin,Rusk County,14755
Wisconsin,St. Croix County,84345
Wisconsin,Sauk County,61976
Wisconsin,Sawyer County,16557
Wisconsin,Shawano County,41955
Wisconsin,Sheboygan County,115507
Wisconsin,Taylor County,20689
Wisconsin,Trempealeau County,28816
Wisconsin,Vernon County,29771
Wisconsin,Vilas County,21430
Wisconsin,Walworth County,102228
Wisconsin,Washburn County,15911
Wisconsin,Washington County,131885
Wisconsin,Waukesha County,389938
Wisconsin,Waupaca County,52410
Wisconsin,Waushara County,24496
Wisconsin,Winnebago County,166994
Wisconsin,Wood County,74749
Wyoming,Albany County,36299
Wyoming,Big Horn County,11668
Wyoming,Campbell County,46133
Wyoming,Carbon County,15885
Wyoming,Converse County,13833
Wyoming,Crook County,7083
Wyoming,Fremont County,40123
Wyoming,Goshen County,13247
Wyoming,Hot Springs County,4812
Wyoming,Johnson County,8569
Wyoming,Laramie County,91881
Wyoming,Lincoln County,18106
Wyoming,Natrona County,75450
Wyoming,Niobrara County,2484
Wyoming,Park County,28205
Wyoming,Platte County,8667
Wyoming,Sheridan County,29116
Wyoming,Sublette County,10247
Wyoming,Sweetwater County,43806
Wyoming,Teton County,21294
Wyoming,Uinta County,21118
Wyoming,Washakie County,8533
Wyoming,Weston County,7208
